EXPOCODE,cruise,date,StationID,BottleID,LATITUDE,LONGITUDE,depth,Temperature,Salinity,NO3_plus_NO2,SRP,DOP,DOP_flag,region,method,reference
,BIOSOPE,2004-10-28,21,21,-8.32545,-141.27521,5.6,27.793,35.56,1.54,0.39,0.21,2,South Pacific,Wet oxidation,Raimbault; P.; Garcia; N.; and Cerutti; F.: Distribution of inorganic and organic nutrients in the South Pacific Ocean   evidence for long-term accumulation of organic matter in nitrogen-depleted waters; Biogeosciences; 5; 281 298; https://doi.org/10.5194/bg-5-281-2008; 2008
,KH-17-4,2017-08-27,8,,22.59,-140,125,20.09,35,1.03,0.18,0.12,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-08-27,8,,22.59,-140,150,18.97,34.84,1.16,0.18,0.12,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-08-30,9,,23.01,-150,0,,,0.01,0.1,0.23,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-08-30,9,,23.01,-150,0,,,0.01,0.1,0.24,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-08-30,9,,23.01,-150,5,26.52,34.66,0.01,0.1,0.22,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-08-30,9,,23.01,-150,10,26.5,34.66,0.01,0.1,0.23,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-08-30,9,,23.01,-150,20,26.5,34.68,0.01,0.08,0.23,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-08-30,9,,23.01,-150,25,26.46,34.63,0.01,0.1,0.24,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-08-30,9,,23.01,-150,31,26.44,34.88,0.01,0.05,0.22,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-08-30,9,,23.01,-150,50,25.95,35.22,0.01,0.02,0.21,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-08-30,9,,23.01,-150,51,25.85,34.92,0.01,0.04,0.22,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-08-30,9,,23.01,-150,75,24.55,35.18,0.01,0.03,0.22,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-08-30,9,,23.01,-150,100,22.64,35.21,0.01,0.04,0.19,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-08-30,9,,23.01,-150,106,22.21,35.18,0.01,0.07,0.19,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-08-30,9,,23.01,-150,118,21.74,35.14,0.63,0.21,0.09,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-08-30,9,,23.01,-150,124,21.41,35.11,0.96,0.18,0.15,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-08-30,9,,23.01,-150,149,20.23,34.98,2.87,0.38,0.03,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-02,10,,21.3,-160,0,,,0.01,0.07,0.2,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-02,10,,21.3,-160,0,,,0.01,0.06,0.21,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-02,10,,21.3,-160,6,27.92,34.7,0.01,0.06,0.21,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-02,10,,21.3,-160,11,27.93,34.7,0.01,0.07,0.21,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-02,10,,21.3,-160,20,27.93,34.7,0.01,0.07,0.2,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-02,10,,21.3,-160,25,27.96,34.7,0.01,0.06,0.21,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-02,10,,21.3,-160,31,27.91,34.69,0.01,0.07,0.22,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-02,10,,21.3,-160,48,27.16,34.62,0.01,0.07,0.21,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-02,10,,21.3,-160,49,27.07,34.55,0.01,0.09,0.21,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-02,10,,21.3,-160,75,25.36,34.88,0.01,0.07,0.2,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-02,10,,21.3,-160,101,22.86,35.05,0.09,0.14,0.17,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-02,10,,21.3,-160,104,22.82,35.03,0.04,0.15,0.17,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-02,10,,21.3,-160,111,22.9,35.05,0.18,0.15,0.16,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-02,10,,21.3,-160,125,22.25,35.11,0.25,0.14,0.16,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-02,10,,21.3,-160,148,21.03,35.1,0.92,0.19,0.12,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-02,10,,21.3,-160,149,21.1,35.1,0.8,0.17,0.13,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-13,11,,21.3,-170,0,,,0.01,0.04,0.18,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-13,11,,21.3,-170,0,,,0.01,0.04,0.16,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-13,11,,21.3,-170,5,28.73,34.9,0.01,0.05,0.18,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-13,11,,21.3,-170,10,28.75,34.93,0.01,0.04,0.19,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-13,11,,21.3,-170,20,28.63,35.1,0.01,0.02,0.19,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-13,11,,21.3,-170,29,28.29,35.12,0.01,0.01,0.19,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-13,11,,21.3,-170,29,28.35,35.04,0.01,0.03,0.17,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-13,11,,21.3,-170,51,26.81,35.15,0.01,0.01,0.18,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-13,11,,21.3,-170,57,25.96,35.19,0.01,0.03,0.15,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-13,11,,21.3,-170,74,25.2,35.23,0.01,0.01,0.18,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-13,11,,21.3,-170,100,23.26,35.24,0.01,0.03,0.17,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-13,11,,21.3,-170,108,22.21,35.19,0.01,0.08,0.14,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-13,11,,21.3,-170,121,21.14,35.13,0.66,0.15,0.12,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-13,11,,21.3,-170,124,21.7,35.17,0.97,0.17,0.11,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-13,11,,21.3,-170,144,19.45,35,1.96,0.28,0.09,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-13,11,,21.3,-170,148,19.67,35.01,1.87,0.27,0.06,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-16,12,,22.59,179.59,0,,,0.01,0.03,0.16,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-16,12,,22.59,179.59,0,,,0.01,0.02,0.17,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
,KH-17-4,2017-09-16,12,,22.59,179.59,5,29.03,34.88,0.01,0.02,0.16,2,North Pacific,Wet oxidation,Hashihama; F.; Saito; H.; Shiozaki; T.; Ehama; M.; Suwa; S.; Sugiyama; T.; et al. (2020). Biogeochemical controls of particulate phosphorus distribution across the oligotrophic subtropical Pacific Ocean. Global Biogeochemical Cycles; 34; e2020GB006669. https://doi.org/10.1029/2020GB006669
